销售日期,单品编码,利润(元)
2022-08-27,姬菇(包),0.8300000000000001
2022-08-27,小白菜(份),27.68
2022-08-27,小皱皮(份),46.54999999999999
2022-08-27,小米椒(份),16.38
2022-08-27,小青菜(份),67.29
2022-08-27,木耳菜,8.568
2022-08-27,杏鲍菇(2),23.95736
2022-08-27,枝江青梗散花,53.17875000000001
2022-08-27,海鲜菇(份),28.080000000000005
2022-08-27,甜白菜,36.77704000000001
2022-08-27,竹叶菜(份),60.08
2022-08-27,紫茄子(1),88.42444
2022-08-27,红尖椒(份),8.410000000000002
2022-08-27,红杭椒(份),2.5
2022-08-27,红椒(2),26.825200000000002
2022-08-27,红灯笼椒(2),8.294700000000004
2022-08-27,红薯尖(份),12.799999999999997
2022-08-27,芜湖青椒(1),122.80290000000001
2022-08-27,苋菜(份),10.68
2022-08-27,莲蓬(个),36.4
2022-08-27,菜心(份),10.579999999999998
2022-08-27,菱角,6.648
2022-08-27,螺丝椒(份),57.300000000000004
2022-08-27,西兰花,185.38065
2022-08-27,西峡香菇(1),1.9552500000000004
2022-08-27,西峡香菇(2),82.12568000000002
2022-08-27,金针菇(2),28.13148
2022-08-27,金针菇(份),3.4
2022-08-27,金针菇(盒),19.979999999999997
2022-08-27,长线茄,0.5879999999999999
2022-08-27,青尖椒(份),16.65
2022-08-27,青红杭椒组合装(份),7.4
2022-08-27,青线椒(份),45.54
2022-08-27,青茄子(2),5.448299999999999
2022-08-27,高瓜(2),24.949360000000006
2022-08-27,鲜木耳(份),2.94
2022-08-27,黄心菜(2),61.92298999999999
2022-08-27,黄白菜(2),45.394079999999995
2022-08-28,上海青(份),22.099999999999998
2022-08-28,云南油麦菜,163.43996
2022-08-28,云南生菜(份),74.9
2022-08-28,保康高山大白菜,30.80424
2022-08-28,净藕(1),149.01535999999996
2022-08-28,奶白菜(份),40.019999999999996
2022-08-28,姜蒜小米椒组合装(小份),19.599999999999998
2022-08-28,姬菇(份),7.519999999999998
2022-08-28,小白菜(份),16.32
2022-08-28,小皱皮(份),54.879999999999995
2022-08-28,小米椒(份),107.19999999999999
2022-08-28,木耳菜,10.5123
2022-08-28,枝江青梗散花,124.84500000000001
2022-08-28,洪湖莲藕(粉藕),25.300000000000008
2022-08-28,海鲜菇(份),19.3
2022-08-28,海鲜菇(袋)(3),6.260000000000001
2022-08-28,甜白菜,64.09064000000001
2022-08-28,竹叶菜,0.8864099999999999
2022-08-28,紫茄子(1),38.936150000000005
2022-08-28,紫茄子(2),21.053980000000003
2022-08-28,红杭椒(份),5.040000000000001
2022-08-28,红椒(2),30.68638
2022-08-28,红灯笼椒(2),17.91504
2022-08-28,芜湖青椒(1),133.2576
2022-08-28,苋菜(份),1.68
2022-08-28,莲蓬(个),37.0
2022-08-28,菜心,2.8877400000000004
2022-08-28,菠菜(份),34.39000000000001
2022-08-28,螺丝椒(份),128.9
2022-08-28,西兰花,205.12771999999998
2022-08-28,西峡香菇(1),53.728
2022-08-28,西峡香菇(2),33.83380000000001
2022-08-28,金针菇(2),14.648480000000001
2022-08-28,金针菇(盒),30.0
2022-08-28,长线茄,17.010629999999992
2022-08-28,青尖椒(份),16.26
2022-08-28,青杭椒(份),15.079999999999998
2022-08-28,青红杭椒组合装(份),6.300000000000001
2022-08-28,青线椒(份),49.699999999999996
2022-08-28,青茄子(2),10.049000000000001
2022-08-28,高瓜(2),19.449019999999994
2022-08-28,黄心菜(2),95.27551999999999
2022-08-28,黄白菜(2),25.905359999999998
2022-08-28,黑牛肝菌,5.738879999999998
2022-08-29,上海青(份),21.4
2022-08-29,云南油麦菜(份),92.7
2022-08-29,云南生菜(份),68.59
2022-08-29,保康高山大白菜,71.56128
2022-08-29,净藕(1),75.31825
2022-08-29,奶白菜(份),32.88
2022-08-29,姜蒜小米椒组合装(小份),1.1999999999999997
2022-08-29,姬菇(份),32.42
2022-08-29,小白菜(份),22.820000000000004
2022-08-29,小皱皮(份),2.4699999999999998
2022-08-29,小米椒(份),70.33
2022-08-29,小青菜(份),20.999999999999996
2022-08-29,木耳菜,5.21708
2022-08-29,杏鲍菇(2),14.646799999999999
2022-08-29,枝江青梗散花,30.510970000000007
2022-08-29,洪湖莲藕(粉藕),22.10000000000001
2022-08-29,海鲜菇(份),31.590000000000003
2022-08-29,甜白菜,45.256640000000004
2022-08-29,竹叶菜(份),11.199999999999998
2022-08-29,紫茄子(1),33.833580000000005
2022-08-29,紫茄子(2),9.91585
2022-08-29,红尖椒(份),1.6800000000000002
2022-08-29,红杭椒(份),3.0000000000000004
2022-08-29,红椒(2),30.957099999999997
2022-08-29,红椒(份),3.4
2022-08-29,红灯笼椒(2),14.200640000000003
2022-08-29,红薯尖(份),16.099999999999998
2022-08-29,芜湖青椒(1),33.49340000000001
2022-08-29,苋菜(份),6.799999999999999
2022-08-29,莲蓬(个),10.049999999999999
2022-08-29,菜心(份),16.439999999999998
2022-08-29,菠菜(份),30.6
2022-08-29,螺丝椒(份),50.82000000000001
2022-08-29,西兰花,70.04729999999998
2022-08-29,西峡香菇(2),21.256400000000003
2022-08-29,金针菇(2),28.12972
2022-08-29,金针菇(盒),20.020000000000003
2022-08-29,青尖椒(份),10.05
2022-08-29,青杭椒(份),14.159999999999998
2022-08-29,青红杭椒组合装(份),14.7
2022-08-29,青线椒(份),17.519999999999996
2022-08-29,青茄子(2),7.1705999999999985
2022-08-29,鱼腥草(份),6.880000000000001
2022-08-29,鲜木耳(份),2.9099999999999997
2022-08-29,黄心菜(2),45.72811999999999
2022-08-29,黄白菜(2),0.3995
2022-08-30,上海青(份),25.779999999999998
2022-08-30,云南油麦菜(份),58.0
2022-08-30,云南生菜(份),74.19
2022-08-30,保康高山大白菜,23.896489999999996
2022-08-30,净藕(1),102.78706
2022-08-30,奶白菜(份),23.4
2022-08-30,姜蒜小米椒组合装(小份),2.8
2022-08-30,姬菇(份),8.84
2022-08-30,小皱皮(份),14.399999999999999
2022-08-30,小米椒(份),36.0
2022-08-30,小青菜(份),14.399999999999995
2022-08-30,木耳菜,8.35
2022-08-30,杏鲍菇(2),11.61588
2022-08-30,枝江青梗散花,228.8247
2022-08-30,洪湖莲藕(粉藕),6.900000000000002
2022-08-30,海鲜菇(份),18.6
2022-08-30,甜白菜,15.256400000000003
2022-08-30,竹叶菜(份),7.039999999999999
2022-08-30,紫茄子(1),7.35746
2022-08-30,紫茄子(2),6.51582
2022-08-30,红尖椒(份),7.200000000000002
2022-08-30,红杭椒(份),5.000000000000001
2022-08-30,红椒(2),50.60273
2022-08-30,红薯尖(份),11.109999999999998
2022-08-30,芜湖青椒(1),84.31290000000001
2022-08-30,苋菜(份),11.27
2022-08-30,莲蓬(个),26.799999999999997
2022-08-30,菜心(份),23.38
2022-08-30,菠菜(份),9.540000000000003
2022-08-30,螺丝椒(份),64.65
2022-08-30,西兰花,130.40634
2022-08-30,西峡香菇(1),64.7312
2022-08-30,西峡香菇(2),33.1186
2022-08-30,金针菇(2),20.480749999999993
2022-08-30,青尖椒(份),8.120000000000001
2022-08-30,青杭椒(份),18.259999999999998
2022-08-30,青红杭椒组合装(份),0.30000000000000027
2022-08-30,青线椒(份),2.3899999999999997
2022-08-30,青茄子(2),9.83724
2022-08-30,高瓜(2),18.622439999999997
2022-08-30,黄心菜(2),2.0239499999999997
2022-08-30,黄白菜(2),50.88791999999999
2022-08-30,黑牛肝菌,5.68542
2022-08-31,七彩椒(2),5.76288
2022-08-31,上海青(份),21.7
2022-08-31,云南油麦菜(份),55.29
2022-08-31,云南生菜(份),36.68
2022-08-31,保康高山大白菜,40.27038
2022-08-31,净藕(1),53.9865
2022-08-31,奶白菜(份),41.56
2022-08-31,姬菇(份),10.299999999999999
2022-08-31,小白菜(份),5.100000000000001
2022-08-31,小皱皮(份),27.06
2022-08-31,小米椒(份),12.62
2022-08-31,小青菜(份),15.179999999999993
2022-08-31,木耳菜,2.3047999999999997
2022-08-31,杏鲍菇(2),22.04
2022-08-31,枝江青梗散花,134.5856
2022-08-31,洪湖莲藕(粉藕),11.500000000000004
2022-08-31,海鲜菇(份),13.2
2022-08-31,甜白菜,39.37424
2022-08-31,竹叶菜(份),15.539999999999997
2022-08-31,紫茄子(1),4.06385
2022-08-31,紫茄子(2),1.29267
2022-08-31,红椒(2),17.9563
2022-08-31,红灯笼椒(2),6.942730000000001
2022-08-31,红薯尖(份),8.329999999999998
2022-08-31,芜湖青椒(1),48.01200000000001
2022-08-31,苋菜(份),2.24
2022-08-31,菜心(份),17.6
2022-08-31,菠菜(份),29.16000000000001
2022-08-31,螺丝椒(份),16.380000000000003
2022-08-31,西兰花,64.50573
2022-08-31,西峡香菇(2),23.248800000000003
2022-08-31,金针菇(2),22.84696
2022-08-31,青尖椒(份),7.72
2022-08-31,青茄子(2),4.841
2022-08-31,黄心菜(2),11.150759999999998
2022-09-01,七彩椒(2),17.251260000000002
2022-09-01,上海青(份),22.7
2022-09-01,云南油麦菜(份),72.80000000000001
2022-09-01,云南生菜(份),35.769999999999996
2022-09-01,保康高山大白菜,43.64
2022-09-01,净藕(1),65.2914
2022-09-01,奶白菜(份),30.040000000000017
2022-09-01,姜蒜小米椒组合装(小份),8.399999999999999
2022-09-01,姬菇(份),20.799999999999997
2022-09-01,小白菜(份),9.360000000000001
2022-09-01,小皱皮(份),22.4
2022-09-01,小米椒(份),15.920000000000002
2022-09-01,小青菜(份),10.999999999999998
2022-09-01,木耳菜,4.50279
2022-09-01,杏鲍菇(2),26.982429999999997
2022-09-01,枝江青梗散花,130.866
2022-09-01,洪湖莲藕(粉藕),46.12
2022-09-01,海鲜菇(份),4.81
2022-09-01,甜白菜,54.89208
2022-09-01,竹叶菜(份),12.059999999999999
2022-09-01,紫茄子(1),45.6331
2022-09-01,红尖椒(份),2.880000000000001
2022-09-01,红杭椒(份),8.000000000000002
2022-09-01,红椒(2),50.206160000000004
2022-09-01,红灯笼椒(2),11.15775
2022-09-01,红薯尖(份),11.91
2022-09-01,芜湖青椒(1),70.04255
2022-09-01,苋菜(份),10.599999999999998
2022-09-01,莲蓬(个),3.3499999999999996
2022-09-01,菜心(份),17.9
2022-09-01,菠菜(份),28.19
2022-09-01,螺丝椒(份),43.50000000000001
2022-09-01,西兰花,101.16364
2022-09-01,西峡香菇(1),94.1804
2022-09-01,西峡香菇(2),25.259
2022-09-01,金针菇(盒),35.34
2022-09-01,长线茄,14.108469999999999
2022-09-01,青尖椒(份),11.7
2022-09-01,青杭椒(份),3.8999999999999995
2022-09-01,青线椒(份),31.72
2022-09-01,青茄子(2),-0.45083999999999985
2022-09-01,高瓜(2),71.47609999999999
2022-09-01,黄心菜(2),21.171149999999994
2022-09-01,黄白菜(2),28.097599999999996
2022-09-02,七彩椒(2),6.17715
2022-09-02,上海青(份),14.099999999999996
2022-09-02,云南油麦菜(份),53.4
2022-09-02,云南生菜(份),37.26000000000001
2022-09-02,保康高山大白菜,57.17280000000001
2022-09-02,净藕(1),87.06864000000002
2022-09-02,外地茼蒿,14.576639999999998
2022-09-02,奶白菜(份),30.099999999999998
2022-09-02,姜蒜小米椒组合装(小份),8.370000000000001
2022-09-02,姬菇(份),8.94
2022-09-02,小白菜(份),12.71
2022-09-02,小皱皮(份),17.159999999999997
2022-09-02,小米椒(份),25.299999999999997
2022-09-02,小青菜(份),-3.820000000000002
2022-09-02,木耳菜,1.97508
2022-09-02,杏鲍菇(2),9.96272
2022-09-02,枝江青梗散花,122.71188000000001
2022-09-02,洪湖莲藕(粉藕),16.600000000000005
2022-09-02,海鲜菇(份),26.619999999999997
2022-09-02,甜白菜,28.221760000000007
2022-09-02,竹叶菜(份),7.41
2022-09-02,紫茄子(1),15.9859
2022-09-02,红尖椒(份),-1.1000000000000005
2022-09-02,红杭椒(份),11.480000000000002
2022-09-02,红椒(2),13.638100000000001
2022-09-02,红椒(份),1.1
2022-09-02,红灯笼椒(2),15.12136
2022-09-02,红薯尖(份),9.959999999999999
2022-09-02,芜湖青椒(1),41.11359999999999
2022-09-02,苋菜(份),3.3599999999999994
2022-09-02,菜心(份),14.84
2022-09-02,菠菜(份),30.710000000000004
2022-09-02,螺丝椒(份),17.580000000000002
2022-09-02,西兰花,81.09096000000001
2022-09-02,西峡香菇(1),75.854
2022-09-02,西峡香菇(2),10.727400000000001
2022-09-02,金针菇(盒),20.449999999999996
2022-09-02,银耳(朵),2.1700000000000013
2022-09-02,青尖椒(份),10.540000000000001
2022-09-02,青杭椒(份),4.1
2022-09-02,青红杭椒组合装(份),7.5
2022-09-02,青线椒(份),14.239999999999998
2022-09-02,青茄子(2),4.148840000000001
2022-09-02,高瓜(2),22.785740000000008
2022-09-02,鱼腥草(份),3.37
2022-09-02,黄心菜(2),42.87148
2022-09-02,黄白菜(2),39.236
2022-09-03,七彩椒(2),7.663950000000001
2022-09-03,上海青(份),33.03
2022-09-03,云南油麦菜(份),65.4
2022-09-03,云南生菜(份),48.45999999999999
2022-09-03,保康高山大白菜,60.90813
2022-09-03,净藕(1),137.99247000000003
2022-09-03,外地茼蒿,27.866159999999994
2022-09-03,奶白菜(份),78.72000000000003
2022-09-03,姜蒜小米椒组合装(小份),13.95
2022-09-03,姬菇(份),5.489999999999997
2022-09-03,小白菜(份),8.25
2022-09-03,小皱皮(份),24.0
2022-09-03,小米椒(份),71.64
2022-09-03,小青菜(份),0.6000000000000005
2022-09-03,木耳菜,4.165
2022-09-03,杏鲍菇(2),25.57948
2022-09-03,枝江青梗散花,112.76576000000001
2022-09-03,洪湖莲藕(粉藕),57.500000000000014
2022-09-03,海鲜菇(份),30.919999999999995
2022-09-03,甜白菜,50.21712000000001
2022-09-03,竹叶菜(份),2.4599999999999995
2022-09-03,紫茄子(1),35.30941000000001
2022-09-03,红尖椒(份),1.3200000000000003
2022-09-03,红杭椒(份),14.600000000000001
2022-09-03,红椒(2),10.4048
2022-09-03,红灯笼椒(2),28.11402
2022-09-03,红薯尖(份),20.8
2022-09-03,芜湖青椒(1),56.07144000000002
2022-09-03,苋菜(份),27.959999999999997
2022-09-03,菜心(份),38.91
2022-09-03,菠菜(份),18.57
2022-09-03,螺丝椒(份),57.00000000000001
2022-09-03,西兰花,112.24031999999998
2022-09-03,西峡香菇(1),93.02704000000001
2022-09-03,西峡香菇(2),15.147830000000003
2022-09-03,金针菇(盒),99.45000000000002
2022-09-03,金针菇(袋)(2),-1.770000000000001
2022-09-03,青尖椒(份),7.0
2022-09-03,青杭椒(份),6.599999999999999
2022-09-03,青红杭椒组合装(份),22.2
2022-09-03,青线椒(份),41.53
2022-09-03,青茄子(2),12.27142
2022-09-03,高瓜(2),13.931640000000002
2022-09-03,鱼腥草(份),10.11
2022-09-03,黄心菜(2),52.306819999999995
2022-09-03,黄白菜(2),17.040799999999997
2022-09-04,七彩椒(2),10.556820000000002
2022-09-04,上海青(份),33.599999999999994
2022-09-04,云南油麦菜(份),71.34
2022-09-04,云南生菜(份),65.77999999999999
2022-09-04,保康高山大白菜,54.95071999999999
2022-09-04,净藕(1),179.95647
2022-09-04,外地茼蒿,24.807419999999997
2022-09-04,奶白菜(份),66.30000000000001
2022-09-04,姜蒜小米椒组合装(小份),5.58
2022-09-04,姬菇(份),16.0
2022-09-04,娃娃菜,2.0400000000000005
2022-09-04,小白菜(份),7.35
2022-09-04,小皱皮(份),32.199999999999996
2022-09-04,小米椒(份),57.74999999999999
2022-09-04,小青菜(份),-9.999999999999995
2022-09-04,木耳菜,1.8345599999999997
2022-09-04,杏鲍菇(2),31.031599999999994
2022-09-04,枝江青梗散花,173.31273000000002
2022-09-04,洪湖莲藕(粉藕),48.30000000000001
2022-09-04,海鲜菇(份),34.56999999999999
2022-09-04,甜白菜,62.59421999999999
2022-09-04,紫茄子(1),31.253089999999993
2022-09-04,红尖椒(份),8.400000000000002
2022-09-04,红杭椒(份),25.110000000000003
2022-09-04,红椒(2),10.337800000000001
2022-09-04,红灯笼椒(2),13.079199999999998
2022-09-04,红薯尖(份),24.699999999999996
2022-09-04,芜湖青椒(1),105.02080000000001
2022-09-04,苋菜(份),4.319999999999999
2022-09-04,莲蓬(个),13.399999999999999
2022-09-04,菜心(份),27.28
2022-09-04,菠菜(份),23.040000000000013
2022-09-04,螺丝椒(份),85.33000000000001
2022-09-04,西兰花,108.80662000000002
2022-09-04,西峡香菇(1),4.744110000000001
2022-09-04,西峡香菇(2),178.92596
2022-09-04,金针菇(2),16.20018000000001
2022-09-04,金针菇(盒),4.050000000000001
2022-09-04,金针菇(袋)(2),-18.92000000000001
2022-09-04,青尖椒(份),8.6
2022-09-04,青杭椒(份),4.359999999999999
2022-09-04,青红杭椒组合装(份),7.4
2022-09-04,青线椒(份),34.72
2022-09-04,青茄子(2),4.2063000000000015
2022-09-04,高瓜(2),37.82096000000001
2022-09-04,鱼腥草(份),33.800000000000004
2022-09-04,黄心菜(2),36.75187999999999
2022-09-04,黄白菜(2),94.68144
2022-09-05,上海青(份),15.9
2022-09-05,云南油麦菜(份),59.19
2022-09-05,云南生菜(份),213.60000000000002
2022-09-05,保康高山大白菜,12.25516
2022-09-05,净藕(1),64.19574
2022-09-05,奶白菜(份),46.260000000000005
2022-09-05,姜蒜小米椒组合装(小份),11.16
2022-09-05,姬菇(份),-0.14000000000000012
2022-09-05,小白菜(份),12.7
2022-09-05,小皱皮(份),22.72
2022-09-05,小米椒(份),37.17
2022-09-05,小青菜(1),37.8063
2022-09-05,小青菜(份),-0.5200000000000076
2022-09-05,杏鲍菇(2),8.131599999999999
2022-09-05,枝江青梗散花,140.28060000000002
2022-09-05,洪湖莲藕(粉藕),16.100000000000005
2022-09-05,海鲜菇(份),18.32
2022-09-05,甜白菜,17.36106
2022-09-05,紫茄子(1),20.58242999999999
2022-09-05,红尖椒(份),4.72
2022-09-05,红杭椒(份),21.200000000000003
2022-09-05,红椒(2),26.576610000000006
2022-09-05,红灯笼椒(2),10.42431
2022-09-05,红薯尖,7.773540000000001
2022-09-05,芜湖青椒(1),51.73123
2022-09-05,苋菜(份),2.189999999999998
2022-09-05,莲蓬(个),13.399999999999999
2022-09-05,菜心(份),33.7
2022-09-05,菠菜(份),7.000000000000007
2022-09-05,螺丝椒(份),26.85
2022-09-05,西兰花,90.23395000000001
2022-09-05,西峡香菇(1),2.1500000000000004
2022-09-05,西峡香菇(2),83.67138000000001
2022-09-05,金针菇(2),8.900640000000005
2022-09-05,金针菇(袋)(2),-12.959999999999997
2022-09-05,青尖椒(份),9.04
2022-09-05,青杭椒(份),1.69
2022-09-05,青红杭椒组合装(份),-0.30000000000000027
2022-09-05,青线椒(份),14.719999999999997
2022-09-05,青茄子(2),0.4335799999999999
2022-09-05,高瓜(2),36.253110000000014
2022-09-05,鱼腥草(份),17.35
2022-09-05,黄心菜(2),3.2137399999999943
2022-09-05,黄白菜(2),56.19368999999999
2022-09-06,上海青(份),26.519999999999996
2022-09-06,云南油麦菜(份),43.74
2022-09-06,云南生菜(份),138.11
2022-09-06,保康高山大白菜,51.17737999999999
2022-09-06,净藕(1),58.155060000000006
2022-09-06,圆茄子(1),-4.240170000000001
2022-09-06,外地茼蒿,28.314000000000004
2022-09-06,奶白菜(份),74.47
2022-09-06,姜蒜小米椒组合装(小份),13.54
2022-09-06,姬菇(份),3.539999999999999
2022-09-06,小白菜(份),11.910000000000002
2022-09-06,小皱皮(份),33.4
2022-09-06,小米椒(份),1.7400000000000002
2022-09-06,小青菜(份),79.36000000000001
2022-09-06,木耳菜,0.63215
2022-09-06,杏鲍菇(2),4.58822
2022-09-06,枝江青梗散花,70.32500000000002
2022-09-06,洪湖莲藕(粉藕),4.900000000000002
2022-09-06,海鲜菇(份),21.28
2022-09-06,甜白菜,19.056659999999997
2022-09-06,紫茄子(1),26.210599999999996
2022-09-06,红尖椒(份),1.04
2022-09-06,红杭椒(份),7.2
2022-09-06,红椒(2),35.73752
2022-09-06,红灯笼椒(2),11.720390000000002
2022-09-06,红薯尖,6.893600000000001
2022-09-06,芜湖青椒(1),73.37928
2022-09-06,莲蓬(个),10.049999999999999
2022-09-06,菜心(份),11.199999999999998
2022-09-06,菠菜(份),16.640000000000004
2022-09-06,螺丝椒(份),23.310000000000002
2022-09-06,西兰花,70.49152000000001
2022-09-06,西峡香菇(1),59.893960000000014
2022-09-06,西峡香菇(2),11.3304
2022-09-06,金针菇(2),4.537290000000004
2022-09-06,金针菇(袋)(2),17.500000000000004
2022-09-06,青尖椒(份),8.6
2022-09-06,青红杭椒组合装(份),10.5
2022-09-06,青线椒(份),12.5
2022-09-06,青茄子(2),2.8532599999999992
2022-09-06,高瓜(2),23.998640000000005
2022-09-06,鱼腥草(份),20.76
2022-09-06,黄心菜(2),22.165399999999998
2022-09-06,黄白菜(2),14.34576
2022-09-07,上海青(份),36.08
2022-09-07,云南油麦菜(份),114.54
2022-09-07,云南生菜(份),240.9
2022-09-07,保康高山大白菜,83.91825
2022-09-07,净藕(1),59.47854000000002
2022-09-07,双孢菇(盒),20.900000000000006
2022-09-07,圆茄子(1),-0.368
2022-09-07,外地茼蒿,18.42588
2022-09-07,奶白菜(份),108.94
2022-09-07,姜蒜小米椒组合装(小份),6.77
2022-09-07,小皱皮(份),7.6
2022-09-07,小米椒(份),5.9399999999999995
2022-09-07,小青菜(份),83.7
2022-09-07,木耳菜,2.6858400000000002
2022-09-07,杏鲍菇(2),18.580379999999995
2022-09-07,枝江青梗散花,21.75820000000001
2022-09-07,洪湖莲藕(粉藕),3.5000000000000036
2022-09-07,海鲜菇(份),9.219999999999999
2022-09-07,甜白菜,32.35142
2022-09-07,白玉菇(袋),15.6
2022-09-07,紫茄子(1),44.7664
2022-09-07,红尖椒(份),14.08
2022-09-07,红椒(2),4.232430000000001
2022-09-07,红灯笼椒(2),6.1930000000000005
2022-09-07,红薯尖,11.992400000000002
2022-09-07,芜湖青椒(1),53.06282000000001
2022-09-07,莲蓬(个),10.049999999999999
2022-09-07,菜心(份),43.489999999999995
2022-09-07,菠菜(份),36.800000000000004
2022-09-07,螺丝椒(份),27.150000000000002
2022-09-07,西兰花,71.23559999999999
2022-09-07,西峡香菇(1),27.494400000000002
2022-09-07,西峡香菇(2),22.764900000000004
2022-09-07,金针菇(2),-9.490800000000005
2022-09-07,金针菇(袋)(2),13.210000000000003
2022-09-07,青尖椒(份),13.200000000000001
2022-09-07,青杭椒(份),1.68
2022-09-07,青梗散花,99.95496000000001
2022-09-07,青红杭椒组合装(份),10.5
2022-09-07,青线椒(份),11.309999999999999
2022-09-07,青茄子(2),10.324719999999997
2022-09-07,高瓜(2),10.207340000000015
2022-09-07,鱼腥草(份),3.3900000000000006
2022-09-07,黄白菜(2),26.57304
2022-09-08,上海青(份),18.5
2022-09-08,云南油麦菜(份),71.26
2022-09-08,云南生菜,62.03652
2022-09-08,云南生菜(份),33.42
2022-09-08,保康高山大白菜,71.82759999999999
2022-09-08,净藕(1),57.547200000000004
2022-09-08,双孢菇(盒),9.51999999999999
2022-09-08,外地茼蒿(份),34.6
2022-09-08,奶白菜(份),77.29999999999998
2022-09-08,姜蒜小米椒组合装(小份),5.17
2022-09-08,姬菇(份),0.2200000000000002
2022-09-08,小白菜(份),19.200000000000003
2022-09-08,小皱皮(份),4.5600000000000005
2022-09-08,小米椒(份),44.0
2022-09-08,小青菜(份),60.66000000000001
2022-09-08,木耳菜,1.6615500000000005
2022-09-08,杏鲍菇(2),22.636499999999998
2022-09-08,枝江青梗散花,139.39659999999998
2022-09-08,洪湖莲藕(粉藕),12.400000000000006
2022-09-08,甜白菜,25.132559999999994
2022-09-08,白玉菇(袋),15.360000000000001
2022-09-08,紫茄子(1),13.605899999999998
2022-09-08,紫茄子(2),8.118999999999998
2022-09-08,红尖椒(份),15.999999999999998
2022-09-08,红杭椒(份),5.6000000000000005
2022-09-08,红灯笼椒(2),7.7944700000000005
2022-09-08,红薯尖,16.500400000000003
2022-09-08,芜湖青椒(1),42.450720000000004
2022-09-08,莲蓬(个),3.3499999999999996
2022-09-08,菜心(份),12.639999999999999
2022-09-08,菠菜(份),20.830000000000005
2022-09-08,螺丝椒(份),37.2
2022-09-08,西兰花,90.44532000000001
2022-09-08,西峡香菇(1),15.180970000000002
2022-09-08,西峡香菇(2),35.0493
2022-09-08,金针菇(2),11.532200000000001
2022-09-08,金针菇(袋)(2),17.500000000000004
2022-09-08,青尖椒(份),16.1
2022-09-08,青杭椒(份),1.69
2022-09-08,青梗散花,4.724140000000001
2022-09-08,青红杭椒组合装(份),4.6499999999999995
2022-09-08,青线椒(份),32.36
2022-09-08,青茄子(2),7.4607199999999985
2022-09-08,高瓜(2),17.464840000000002
2022-09-08,鱼腥草(份),26.560000000000002
2022-09-08,黄心菜(2),22.086759999999998
2022-09-08,黄白菜(2),28.07064
2022-09-09,七彩椒(2),28.5597
2022-09-09,上海青(份),29.540000000000003
2022-09-09,云南油麦菜(份),99.03
2022-09-09,云南生菜,16.93432
2022-09-09,云南生菜(份),163.87000000000003
2022-09-09,保康高山大白菜,28.098159999999993
2022-09-09,净藕(1),124.85005000000001
2022-09-09,双孢菇(份),7.4
2022-09-09,双孢菇(盒),20.39999999999999
2022-09-09,圆茄子(1),-0.32339999999999985
2022-09-09,外地茼蒿,32.08164
2022-09-09,奶白菜(份),68.05999999999999
2022-09-09,姜蒜小米椒组合装(小份),12.75
2022-09-09,姬菇(份),9.129999999999999
2022-09-09,小白菜(份),19.48
2022-09-09,小皱皮(份),31.4
2022-09-09,小米椒(份),59.190000000000005
2022-09-09,小青菜(份),95.98
2022-09-09,木耳菜,4.4778
2022-09-09,杏鲍菇(2),17.96744
2022-09-09,枝江青梗散花,231.22407000000004
2022-09-09,洪湖莲藕(粉藕),38.70000000000002
2022-09-09,甜白菜,36.9243
2022-09-09,白玉菇(袋),23.270000000000003
2022-09-09,竹叶菜,16.0105
2022-09-09,紫茄子(2),11.896099999999999
2022-09-09,红尖椒(份),6.3999999999999995
2022-09-09,红杭椒(份),30.400000000000002
2022-09-09,红椒(2),45.83690000000001
2022-09-09,红灯笼椒(2),68.75092000000001
2022-09-09,红薯尖,9.119600000000002
2022-09-09,芜湖青椒(1),87.03680000000001
2022-09-09,莲蓬(个),6.699999999999999
2022-09-09,菜心(份),19.72
2022-09-09,菠菜(份),19.300000000000004
2022-09-09,螺丝椒(份),106.68
2022-09-09,西兰花,147.11477000000002
2022-09-09,西峡香菇(2),117.5824
2022-09-09,金针菇(2),14.180480000000001
2022-09-09,金针菇(袋)(2),45.44000000000001
2022-09-09,青尖椒(份),15.24
2022-09-09,青杭椒(份),-0.2999999999999998
2022-09-09,青红杭椒组合装(份),11.200000000000001
2022-09-09,青线椒(份),31.14
2022-09-09,青茄子(2),3.400999999999999
2022-09-09,高瓜(2),52.78719000000001
2022-09-09,鱼腥草(份),24.400000000000002
2022-09-09,黄心菜(2),1.9674599999999998
2022-09-09,黄白菜(2),27.23147
2022-09-10,七彩椒(2),5.0206800000000005
2022-09-10,上海青(份),62.440000000000005
2022-09-10,云南油麦菜(份),181.30000000000004
2022-09-10,云南生菜,66.0526
2022-09-10,云南生菜(份),166.53000000000003
2022-09-10,净藕(1),221.41634
2022-09-10,净藕(3),26.1072
2022-09-10,双孢菇(盒),89.4
2022-09-10,外地茼蒿(份),31.840000000000003
2022-09-10,奶白菜,1.75198
2022-09-10,奶白菜(份),189.82999999999998
2022-09-10,姜蒜小米椒组合装(小份),36.27
2022-09-10,姬菇(份),10.64
2022-09-10,小白菜(份),35.77
2022-09-10,小皱皮(份),49.5
2022-09-10,小米椒(份),19.71
2022-09-10,小青菜(份),137.03999999999996
2022-09-10,木耳菜,9.582470000000002
2022-09-10,杏鲍菇(2),25.725569999999994
2022-09-10,枝江青梗散花,143.54258000000002
2022-09-10,洪湖莲藕(粉藕),27.60000000000001
2022-09-10,海鲜菇(份),42.03
